,Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,Nasdaq,USD/IDR
47,Mar 02 2017,16539156.89,1238.1,1176.17,1007.98,8521.47,5408.25,23728.07,5363.26,13358.5
48,Mar 03 2017,16413636.25,1226.5,1161.18,1000.33,8461.5,5391.22,23552.72,5373.48,13382.5
49,Mar 06 2017,16433181.85,1230.95,1161.49,1004.41,8484.94,5409.82,23596.28,5360.31,13350.0
50,Mar 07 2017,16238626.25,1216.65,1149.9,997.7,8392.82,5402.61,23681.07,5351.28,13347.0
51,Mar 08 2017,16142819.35,1209.2,1145.51,993.71,8351.94,5393.76,23782.27,5359.81,13350.0
52,Mar 09 2017,16151478.96,1206.55,1140.3,993.0,8337.26,5402.39,23501.56,5363.98,13386.5
53,Mar 10 2017,16090253.04,1202.65,1128.56,988.45,8318.01,5390.68,23568.67,5385.9,13379.0
54,Mar 13 2017,16083294.55,1204.2,1128.69,984.35,8320.06,5409.37,23829.67,5394.57,13356.0
55,Mar 14 2017,16107306.94,1204.6,1131.61,989.97,8329.08,5431.59,23827.95,5382.17,13371.5
56,Mar 15 2017,16020161.19,1198.8,1127.7,980.85,8285.5,5432.38,23792.85,5416.25,13365.0
57,Mar 16 2017,16413664.57,1229.35,1145.02,993.86,8479.32,5518.24,24288.28,5412.08,13348.5
58,Mar 17 2017,16409010.05,1229.6,1144.72,993.86,8494.69,5540.43,24309.93,5408.76,13345.0
59,Mar 21 2017,16536868.45,1241.6,1148.57,994.91,8563.31,5543.09,24593.12,5332.53,13319.0
60,Mar 22 2017,16648584.85,1249.05,1156.37,1001.24,8602.08,5534.09,24320.41,5367.56,13329.0
61,Mar 23 2017,16622313.75,1247.5,1156.49,995.97,8591.91,5563.76,24327.7,5355.14,13324.5
62,Mar 24 2017,16624808.75,1247.5,1154.51,998.76,8593.03,5567.13,24358.27,5363.99,13326.5
63,Mar 27 2017,16737359.13,1257.55,1155.36,1000.36,8647.16,5541.2,24193.7,5374.27,13310.5
64,Mar 29 2017,16656517.9,1251.1,1163.81,1007.94,8620.08,5592.51,24392.05,5430.27,13313.5
65,Mar 30 2017,16629018.2,1248.8,1163.3,999.64,8604.85,5592.95,24301.09,5439.74,13316.0
66,Mar 31 2017,16588246.72,1244.85,1163.9,995.52,8579.26,5568.11,24111.59,5436.23,13325.5
67,Apr 03 2017,16616488.13,1247.25,1170.85,999.48,8595.8,5606.79,24261.48,5432.2,13322.5
68,Apr 05 2017,16595299.2,1245.8,1168.34,998.48,8590.91,5676.98,24400.8,5418.52,13321.0
69,Apr 06 2017,16702713.75,1252.5,1175.23,1002.28,8642.5,5680.24,24273.72,5420.88,13335.5
70,Apr 07 2017,16871013.02,1266.45,1192.85,1021.99,8736.98,5653.49,24267.3,5418.37,13317.5
71,Apr 10 2017,16608786.73,1250.05,1179.4,1005.91,8631.72,5644.3,24262.18,5421.68,13286.5
72,Apr 11 2017,16640390.05,1252.9,1178.81,1003.32,8648.77,5627.93,24088.46,5398.4,13281.5
73,Apr 12 2017,16916329.91,1274.3,1199.91,1018.58,8783.37,5644.15,24313.5,5377.03,13275.0
74,Apr 13 2017,17023333.18,1284.15,1208.56,1025.84,8838.8,5616.55,24261.66,5353.59,13256.5
75,Apr 18 2017,17005558.03,1278.95,1195.45,1002.0,8805.83,5606.52,23924.54,5391.66,13296.5
76,Apr 20 2017,17082057.4,1282.1,1190.82,998.4,8825.85,5595.31,24056.98,5443.53,13323.5
77,Apr 21 2017,17075521.9,1281.85,1199.34,1003.25,8823.1,5664.48,24042.02,5442.05,13320.0
78,Apr 25 2017,16837015.31,1267.8,1160.35,988.5,8730.07,5680.8,24455.94,5548.19,13277.5
79,Apr 26 2017,16763675.3,1261.85,1160.16,981.56,8695.15,5726.53,24578.43,5541.09,13285.0
80,Apr 27 2017,16812916.6,1262.8,1162.1,979.22,8703.59,5707.03,24698.48,5571.28,13314.0
81,Apr 28 2017,16880511.4,1266.45,1163.0,978.9,8735.21,5685.3,24615.13,5583.53,13329.0
82,May 02 2017,16711922.03,1255.45,1151.63,971.37,8658.46,5675.81,24696.13,5644.07,13311.5
83,May 08 2017,16366790.7,1229.8,1124.95,950.31,8489.68,5707.86,24577.91,5659.07,13309.5
84,May 09 2017,16292338.7,1220.4,1120.56,942.39,8427.47,5697.06,24889.03,5678.31,13350.0
85,May 10 2017,16335553.97,1222.95,1125.17,944.44,8442.76,5653.01,25015.42,5681.68,13357.5
86,May 12 2017,16411946.88,1231.25,1127.21,955.16,8499.2,5675.22,25156.34,5686.81,13329.5
87,May 15 2017,16407820.6,1233.3,1123.38,954.75,8506.68,5688.87,25371.59,5704.48,13304.0
88,May 16 2017,16415476.45,1234.2,1113.55,955.37,8503.27,5647.0,25335.94,5724.44,13300.5
89,May 17 2017,16752967.6,1257.4,1128.07,969.28,8664.74,5615.49,25293.63,5580.55,13323.5
90,May 18 2017,16773171.15,1255.9,1128.75,966.19,8653.4,5645.45,25136.52,5626.31,13355.5
91,May 19 2017,16695420.0,1252.0,1118.36,961.27,8629.53,5791.88,25174.87,5651.56,13335.0
92,May 22 2017,16745850.18,1258.85,1119.13,967.19,8676.5,5749.44,25391.34,5699.4,13302.5
93,May 23 2017,16763809.85,1260.2,1122.22,970.88,8682.4,5730.61,25403.15,5703.35,13302.5
94,May 24 2017,16668306.53,1252.55,1119.95,967.29,8631.07,5703.43,25428.5,5730.3,13308.5
95,May 26 2017,16818837.15,1265.05,1131.13,989.05,8679.51,5716.81,25639.27,5788.36,13294.5
96,May 31 2017,16865783.35,1266.2,1126.01,980.83,8636.75,5738.15,25660.65,5788.8,13322.5
97,Jun 02 2017,16963846.58,1274.95,1130.78,989.68,8690.31,5742.45,25924.05,5881.46,13304.0
98,Jun 05 2017,17005415.05,1279.95,1137.48,989.72,8704.94,5748.23,25862.99,5878.12,13286.0
99,Jun 06 2017,17191908.5,1293.5,1148.2,1003.22,8791.53,5707.83,25997.14,5856.77,13298.0
100,Jun 07 2017,17176755.0,1291.0,1146.28,996.18,8771.57,5717.32,25974.16,5877.59,13304.0
101,Jun 08 2017,16933501.15,1273.1,1134.47,983.24,8648.93,5702.92,26063.06,5885.3,13298.0
102,Jun 09 2017,16834346.73,1266.55,1132.47,994.04,8611.52,5675.52,26030.29,5741.94,13291.5
103,Jun 12 2017,16840585.9,1266.4,1130.51,999.25,8609.11,5691.44,25708.04,5708.18,13298.0
104,Jun 13 2017,16772611.0,1262.0,1126.13,991.32,8579.2,5707.65,25852.1,5751.82,13291.5
105,Jun 14 2017,16941828.75,1275.5,1130.91,997.5,8669.45,5792.9,25875.9,5727.07,13282.5
106,Jun 15 2017,16667948.71,1254.55,1125.16,983.07,8527.8,5776.28,25565.34,5700.89,13286.0
107,Jun 16 2017,16693680.2,1255.4,1121.04,980.59,8554.04,5723.64,25626.49,5681.48,13297.5
108,Jun 19 2017,16585415.9,1248.15,1117.61,978.44,8508.64,5741.91,25924.55,5772.22,13289.0
109,Jun 20 2017,16506974.05,1242.2,1116.43,984.54,8479.63,5791.9,25843.04,5726.31,13288.5
110,Jun 21 2017,16548236.25,1242.5,1115.05,981.09,8485.16,5818.55,25694.58,5782.39,13318.5
111,Jun 22 2017,16670034.4,1250.8,1121.04,987.92,8544.09,5829.71,25674.53,5779.87,13327.5
112,Jul 03 2017,16436301.75,1229.25,1081.32,950.18,8347.1,5910.24,25784.17,5596.96,13367.5
113,Jul 05 2017,16311747.49,1220.3,1077.15,944.18,8296.94,5825.05,25521.97,5648.82,13364.0
114,Jul 06 2017,16402634.59,1224.9,1073.96,945.98,8333.36,5849.57,25465.22,5597.9,13388.0
115,Jul 07 2017,16292747.82,1215.65,1067.2,943.75,8266.3,5814.79,25340.85,5656.47,13403.0
116,Jul 10 2017,16236428.94,1211.9,1064.14,942.16,8242.98,5771.51,25500.06,5694.15,13399.0
117,Jul 11 2017,16217773.46,1211.05,1060.56,943.04,8235.99,5773.33,25877.64,5709.8,13391.0
118,Jul 12 2017,16294743.99,1218.8,1067.3,945.65,8272.6,5819.13,26043.64,5778.95,13369.5
119,Jul 13 2017,16269875.9,1218.9,1068.84,942.44,8265.85,5830.04,26346.17,5793.36,13347.5
120,Jul 14 2017,16410353.94,1230.3,1074.73,940.27,8346.48,5831.8,26389.23,5838.08,13338.5
121,Jul 17 2017,16447465.8,1234.1,1075.84,944.33,8354.73,5841.28,26470.58,5839.74,13327.5
122,Jul 18 2017,16508178.75,1240.75,1071.32,953.03,8384.99,5822.35,26524.94,5880.1,13309.0
123,Jul 19 2017,16544194.55,1242.15,1078.4,952.46,8391.34,5806.69,26672.16,5916.16,13318.0
124,Jul 20 2017,16509392.95,1238.7,1064.72,953.95,8384.02,5825.21,26740.21,5921.22,13334.5
125,Jul 21 2017,16622567.82,1248.55,1071.07,961.2,8450.06,5765.42,26706.09,5921.52,13312.5
126,Jul 24 2017,16708856.8,1255.55,1078.33,962.33,8475.71,5801.59,26846.83,5941.37,13310.0
127,Jul 25 2017,16716133.1,1254.4,1075.63,961.34,8468.58,5813.53,26852.05,5930.65,13326.0
128,Jul 26 2017,16645283.7,1248.1,1073.13,956.0,8430.66,5800.21,26941.02,5950.73,13336.0
129,Jul 27 2017,16795327.85,1261.1,1081.01,963.78,8496.79,5819.74,27131.17,5917.03,13318.0
130,Jul 28 2017,16856056.1,1264.9,1076.79,964.17,8528.97,5831.03,26979.39,5908.92,13326.5
131,Jul 31 2017,16888833.6,1267.55,1075.11,961.47,8529.22,5840.94,27323.99,5880.33,13325.0
132,Aug 01 2017,16931595.25,1270.95,1076.16,960.55,8539.39,5805.2,27540.23,5895.17,13324.0
133,Aug 02 2017,16916148.45,1269.6,1070.76,960.07,8534.5,5824.25,27607.38,5914.23,13324.0
134,Aug 03 2017,16894894.35,1268.1,1067.51,964.92,8525.82,5780.58,27531.01,5891.2,13325.5
135,Aug 04 2017,16747532.55,1257.7,1070.25,964.64,8449.1,5777.48,27562.68,5899.9,13316.0
136,Aug 07 2017,16757818.0,1258.0,1066.51,965.98,8451.62,5749.29,27690.36,5934.73,13321.0
137,Aug 08 2017,16799602.6,1261.8,1075.06,973.69,8458.85,5810.56,27854.91,5926.35,13313.0
138,Aug 09 2017,16959617.54,1271.05,1082.48,978.41,8489.72,5824.01,27757.09,5919.39,13332.5
139,Aug 10 2017,17130041.5,1284.4,1093.15,988.84,8554.23,5825.95,27444.0,5788.19,13334.0
140,Aug 14 2017,17116778.94,1282.3,1088.22,987.49,8551.27,5801.49,27250.23,5908.17,13349.0
141,Aug 15 2017,16968664.79,1270.3,1084.01,988.29,8482.81,5835.04,27174.96,5907.73,13361.0
142,Aug 16 2017,17027485.88,1272.75,1087.45,988.81,8521.06,5891.95,27409.07,5917.42,13378.5
143,Aug 18 2017,17314476.99,1295.8,1102.76,1007.82,8655.42,5893.84,27047.57,5790.91,13362.0
144,Aug 21 2017,17260860.15,1292.9,1094.06,1001.78,8623.64,5861.0,27154.68,5786.54,13350.5
145,Aug 22 2017,17135079.95,1284.2,1091.59,1000.58,8552.77,5880.3,27401.67,5873.33,13343.0
146,Aug 23 2017,17179992.82,1286.65,1089.0,1005.59,8573.72,5914.02,27506.0,5851.78,13358.5
147,Aug 24 2017,17206861.0,1289.0,1091.91,1007.15,8585.64,5894.12,27518.6,5834.44,13346.5
148,Aug 25 2017,17153611.19,1285.3,1082.63,998.02,8565.88,5915.36,27848.16,5822.53,13345.5
149,Aug 28 2017,17145256.74,1285.3,1075.07,994.12,8524.75,5903.34,27863.29,5838.08,13340.0
150,Aug 29 2017,17592108.35,1318.65,1096.5,1018.34,8699.79,5888.21,27765.01,5862.14,13339.5
151,Aug 30 2017,17458988.38,1308.5,1098.15,1012.65,8626.42,5872.51,28094.61,5932.9,13346.5
152,Aug 31 2017,17501368.5,1311.75,1103.33,1018.01,8653.48,5864.06,27970.3,5988.6,13343.0
153,Sep 05 2017,17812895.52,1335.55,1120.19,1025.14,8749.99,5829.98,27741.35,5932.73,13337.5
154,Sep 06 2017,17837552.1,1337.85,1120.67,1023.6,8728.93,5824.14,27613.76,5951.13,13337.5
155,Sep 07 2017,17872580.5,1343.5,1118.88,1024.79,8733.56,5832.31,27522.92,5964.31,13306.5
156,Sep 08 2017,17780596.88,1346.25,1119.96,1021.12,8702.83,5857.12,27668.47,5913.37,13204.0
157,Sep 11 2017,17561406.86,1334.2,1113.36,1011.91,8704.05,5871.88,27955.13,5980.52,13162.5
158,Sep 12 2017,17506483.75,1326.5,1109.72,999.85,8665.89,5872.38,27972.24,5995.64,13195.0
159,Sep 13 2017,17524984.97,1327.55,1114.04,1003.44,8669.7,5845.73,27894.08,6004.38,13202.5
160,Sep 14 2017,17547635.81,1324.55,1115.65,992.17,8682.56,5852.0,27777.2,5968.82,13249.5
161,Sep 15 2017,17514532.06,1322.85,1105.74,973.08,8654.88,5872.39,27807.59,5988.0,13240.0
162,Sep 18 2017,17389915.41,1312.1,1097.58,969.56,8610.0,5884.61,28159.77,5981.12,13255.0
163,Sep 19 2017,17389521.65,1309.6,1093.25,968.46,8625.16,5901.33,28051.41,5991.08,13278.5
164,Sep 20 2017,17418650.96,1311.3,1093.11,966.72,8620.75,5906.57,28127.8,5973.6,13281.5
165,Sep 22 2017,17236375.0,1294.8,1081.79,957.09,8537.52,5911.71,27880.53,5932.32,13312.5
166,Sep 25 2017,17229340.0,1293.3,1089.69,958.92,8561.77,5894.61,27500.34,5867.35,13326.0
167,Sep 26 2017,17386866.09,1300.05,1104.87,968.89,8620.63,5863.96,27513.01,5881.34,13376.5
168,Sep 27 2017,17237469.38,1282.55,1093.25,958.16,8509.59,5863.03,27642.43,5937.79,13440.0
169,Sep 28 2017,17318806.27,1283.35,1088.92,954.52,8559.82,5841.05,27421.6,5933.07,13515.0
170,Sep 29 2017,17282071.93,1283.1,1085.35,956.36,8523.37,5900.85,27554.3,5979.3,13471.5
171,Oct 03 2017,17213996.25,1271.25,1081.5,959.72,8444.66,5939.45,28173.21,5995.06,13542.5
172,Oct 04 2017,17172430.13,1274.25,1083.41,959.45,8464.59,5951.48,28379.18,5998.84,13476.5
173,Oct 06 2017,17039344.56,1261.8,1075.47,966.34,8381.88,5905.38,28458.04,6064.57,13504.0
174,Oct 10 2017,17446812.68,1291.4,1092.88,976.96,8505.29,5905.76,28490.83,6063.52,13513.0
175,Oct 11 2017,17438395.5,1289.25,1088.57,977.52,8491.0,5882.79,28389.57,6081.25,13517.0
176,Oct 12 2017,17424181.13,1290.25,1089.19,979.99,8501.59,5926.2,28459.03,6069.99,13504.5
177,Oct 13 2017,17532901.62,1299.6,1098.05,976.78,8560.98,5924.12,28476.43,6092.45,13499.0
178,Oct 16 2017,17563268.17,1303.3,1104.73,981.51,8590.96,5949.7,28692.8,6114.53,13482.5
179,Oct 17 2017,17352475.88,1284.75,1093.22,975.62,8499.91,5947.33,28697.49,6122.61,13506.5
180,Oct 18 2017,17303182.54,1280.2,1087.08,972.06,8475.56,5929.2,28711.76,6114.35,13516.0
181,Oct 19 2017,17390197.08,1286.4,1085.25,974.25,8526.13,5910.53,28159.09,6092.62,13523.0
182,Oct 20 2017,17322463.94,1281.2,1086.96,971.42,8482.18,5929.55,28487.24,6108.82,13518.5
183,Oct 23 2017,17265331.93,1274.9,1085.53,966.86,8463.81,5950.03,28305.88,6067.83,13542.5
184,Oct 24 2017,17273558.96,1276.45,1085.32,973.05,8466.56,5952.08,28154.97,6080.22,13532.5
185,Oct 25 2017,17304937.5,1275.0,1079.55,962.16,8466.38,6025.43,28302.89,6055.04,13577.5
186,Oct 26 2017,17299435.63,1273.75,1088.35,967.27,8451.33,5995.85,28202.38,6037.87,13581.5
187,Oct 27 2017,17244615.76,1266.45,1093.42,965.87,8425.44,5975.28,28438.85,6213.47,13616.5
188,Oct 30 2017,17276940.0,1272.0,1093.96,964.04,8455.75,5974.08,28336.19,6227.59,13584.0
189,Oct 31 2017,17226408.05,1270.15,1090.3,956.47,8417.79,6005.78,28245.54,6248.56,13562.5
190,Nov 01 2017,17344251.92,1277.05,1099.34,963.38,8448.45,6038.15,28594.06,6248.65,13580.0
191,Nov 02 2017,17336357.34,1279.2,1095.82,978.95,8450.78,6031.11,28518.64,6236.39,13551.0
192,Nov 06 2017,17185743.93,1270.9,1096.93,968.53,8431.28,6050.82,28596.8,6313.61,13524.5
193,Nov 07 2017,17238456.42,1275.6,1101.89,970.81,8459.39,6060.45,28994.34,6320.78,13513.5
194,Nov 08 2017,17355828.0,1284.0,1108.28,980.12,8519.34,6049.38,28907.6,6345.81,13517.0
195,Nov 09 2017,17364069.36,1284.8,1105.2,979.42,8529.14,6042.46,29136.57,6312.21,13515.0
196,Nov 10 2017,17381071.41,1284.3,1101.22,971.45,8527.24,6021.83,29120.92,6309.07,13532.5
197,Nov 13 2017,17316221.84,1277.95,1095.59,974.72,8490.06,6021.46,29182.18,6316.18,13551.5
198,Nov 14 2017,17274014.51,1274.6,1084.35,971.68,8467.04,5988.29,29152.12,6293.64,13553.5
199,Nov 15 2017,17354576.34,1282.2,1086.52,974.13,8501.24,5972.31,28851.69,6258.36,13535.0
200,Nov 16 2017,17333760.0,1280.0,1087.28,970.1,8489.86,6037.91,29018.76,6339.14,13542.0
201,Nov 17 2017,17374042.64,1284.35,1090.1,972.81,8522.17,6051.73,29199.04,6314.51,13527.5
202,Nov 20 2017,17407430.14,1286.2,1094.78,969.77,8527.63,6053.28,29260.31,6308.61,13535.0
203,Nov 21 2017,17367537.91,1283.3,1094.45,970.07,8513.41,6031.86,29818.07,6378.63,13533.5
204,Nov 22 2017,17407285.04,1286.95,1091.88,968.83,8514.98,6069.78,30003.49,6386.12,13526.0
205,Nov 24 2017,17429493.0,1290.5,1081.09,966.3,8522.07,6067.14,29866.32,6409.29,13502.5
206,Nov 27 2017,17505104.33,1294.9,1086.46,970.76,8543.62,6064.59,29686.19,6405.97,13518.5
207,Nov 28 2017,17451599.67,1291.85,1088.56,976.45,8518.84,6070.72,29680.85,6422.56,13508.5
208,Nov 29 2017,17335182.65,1283.85,1083.37,957.42,8470.71,6061.37,29623.83,6311.38,13502.5
209,Nov 30 2017,17315984.54,1280.2,1073.68,945.74,8463.02,5952.14,29177.35,6365.56,13526.0
210,Dec 04 2017,17224684.04,1273.45,1074.64,944.84,8428.33,5998.19,29138.28,6263.7,13526.0
211,Dec 05 2017,17115941.31,1266.3,1070.28,941.0,8373.66,6000.47,28842.8,6265.11,13519.0
212,Dec 06 2017,17103546.99,1263.7,1071.93,944.15,8359.0,6035.51,28224.8,6293.05,13539.0
213,Dec 07 2017,17009642.5,1255.0,1064.46,935.35,8302.33,6006.84,28303.19,6316.28,13553.5
214,Dec 08 2017,16943804.88,1250.65,1064.25,935.0,8276.3,6030.96,28639.85,6344.57,13547.5
215,Dec 11 2017,16898257.6,1247.15,1057.31,933.57,8252.76,6026.63,28965.29,6393.89,13552.5
216,Dec 12 2017,16835909.43,1240.9,1057.93,931.5,8216.12,6032.37,28793.88,6383.65,13568.5
217,Dec 13 2017,16884505.55,1242.65,1056.9,930.02,8226.71,6054.6,29222.1,6394.67,13585.0
218,Dec 14 2017,16985452.5,1251.0,1062.38,931.91,8267.61,6113.65,29166.38,6389.91,13577.5
219,Dec 15 2017,17033074.91,1254.6,1066.34,942.1,8290.65,6119.42,28848.11,6466.32,13578.5
220,Dec 18 2017,17120206.61,1260.6,1067.17,940.85,8340.63,6133.96,29050.41,6513.27,13581.5
221,Dec 19 2017,17111139.79,1260.35,1067.14,944.08,8327.51,6167.67,29253.66,6480.67,13576.5
222,Dec 20 2017,17169424.97,1264.55,1064.21,943.27,8320.74,6109.48,29234.09,6472.48,13577.5
223,Dec 21 2017,17144133.98,1264.55,1066.23,946.94,8328.07,6183.39,29367.06,6472.69,13557.5
224,Dec 22 2017,17148559.9,1264.55,1068.57,946.09,8307.33,6221.01,29578.01,6465.17,13561.0
225,Dec 27 2017,17348022.98,1279.4,1075.71,954.81,8389.02,6277.16,29597.66,6435.15,13560.5
226,Dec 28 2017,17508542.0,1291.0,1081.42,960.67,8437.07,6314.05,29863.71,6441.42,13562.0
227,Dec 29 2017,17515642.5,1291.0,1075.12,954.35,8406.99,6355.65,29919.15,6396.42,13567.5
228,Jan 04 2018,17645190.75,1314.5,1088.57,970.0,8540.57,6292.32,30736.48,6584.58,13423.5
229,Jan 05 2018,17672858.81,1317.15,1094.3,971.14,8541.85,6353.74,30814.64,6653.29,13415.5
230,Jan 09 2018,17616562.5,1311.0,1098.91,969.46,8549.16,6373.14,31011.41,6677.94,13437.5
231,Jan 10 2018,17730181.38,1319.75,1101.49,975.32,8600.55,6371.17,31073.72,6662.66,13436.5
232,Jan 11 2018,17728205.86,1323.05,1098.33,977.54,8611.07,6386.34,31120.39,6708.49,13399.5
233,Jan 12 2018,17717421.19,1326.8,1092.33,969.35,8581.74,6370.06,31412.54,6758.54,13353.5
234,Jan 16 2018,17790222.42,1333.85,1090.59,968.38,8584.66,6429.69,31904.75,6737.14,13337.5
235,Jan 17 2018,17842947.05,1335.65,1090.99,965.48,8590.9,6444.52,31983.41,6810.28,13357.5
236,Jan 18 2018,17780206.65,1332.2,1088.44,959.45,8559.92,6472.67,32121.94,6811.38,13346.0
237,Jan 19 2018,17772856.17,1334.95,1092.03,964.11,8549.02,6490.9,32254.89,6834.33,13313.5
238,Jan 22 2018,17786876.54,1332.6,1087.7,954.14,8533.3,6500.53,32393.41,6906.28,13347.5
239,Jan 23 2018,17770887.2,1333.4,1084.68,951.21,8540.43,6635.33,32930.7,6963.46,13325.0
240,Jan 24 2018,18023161.15,1353.7,1093.28,951.77,8647.03,6615.49,32958.69,6919.35,13313.5
241,Jan 25 2018,18003897.48,1354.95,1083.7,947.35,8583.61,6615.33,32654.45,6916.3,13288.5
242,Jan 26 2018,18002306.3,1353.15,1088.31,954.06,8554.61,6660.62,33154.12,7022.97,13307.0
243,Jan 29 2018,17958537.52,1343.85,1087.57,955.56,8501.6,6680.62,32966.89,6988.31,13363.5
244,Jan 30 2018,18065367.94,1344.9,1083.59,952.68,8530.56,6575.49,32607.29,6930.73,13432.5
245,Jan 31 2018,18008199.31,1345.05,1079.71,945.85,8461.98,6605.63,32887.27,6949.99,13388.5
246,Feb 01 2018,18010304.48,1341.35,1075.62,942.19,8444.87,6598.46,32642.09,6901.5,13427.0
247,Feb 02 2018,17905962.91,1331.15,1070.32,942.47,8358.69,6628.82,32601.78,6760.29,13451.5
