,Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,Nasdaq,USD/IDR
18,Sep 05 2012,16173300.0,1690.0,1340.95,1061.99,10730.15,4075.35,19145.07,2766.95,9570.0
19,Sep 06 2012,16270065.0,1701.0,1346.26,1067.43,10789.1,4102.86,19209.3,2829.71,9565.0
20,Sep 07 2012,16536960.0,1728.0,1349.89,1078.18,10960.7,4143.68,19802.16,2825.11,9570.0
21,Sep 10 2012,16587364.0,1732.0,1354.61,1081.82,10976.72,4160.66,19827.17,2788.35,9577.0
22,Sep 11 2012,16649353.88,1736.75,1351.98,1081.21,11002.48,4155.36,19857.88,2784.89,9577.5
23,Sep 12 2012,16619616.0,1737.0,1347.71,1078.85,10988.96,4174.1,20075.39,2791.68,9568.0
24,Sep 13 2012,16600201.88,1733.25,1342.88,1075.42,10970.78,4170.64,20047.63,2831.35,9577.5
25,Sep 14 2012,16876127.5,1775.5,1350.45,1092.88,11211.39,4257.0,20629.78,2855.23,9505.0
26,Sep 18 2012,16814673.75,1769.5,1355.37,1088.62,11181.29,4223.89,20601.93,2857.38,9502.5
27,Sep 19 2012,16850378.13,1766.75,1353.05,1089.04,11146.95,4244.71,20841.91,2864.03,9537.5
28,Sep 20 2012,16776090.0,1758.5,1357.71,1085.46,11085.23,4217.52,20590.92,2861.7,9540.0
29,Sep 21 2012,17033052.5,1784.5,1373.86,1097.85,11251.81,4244.62,20734.94,2861.64,9545.0
30,Sep 24 2012,16853906.25,1762.5,1364.64,1088.23,11120.14,4200.91,20694.7,2843.98,9562.5
31,Sep 25 2012,16962112.5,1771.5,1366.64,1089.85,11172.14,4226.89,20698.68,2804.53,9575.0
32,Sep 26 2012,16723428.75,1744.75,1358.84,1080.57,10995.41,4180.16,20527.73,2781.63,9585.0
33,Sep 27 2012,16880725.0,1763.0,1370.76,1088.84,11111.31,4225.02,20762.29,2821.6,9575.0
34,Sep 28 2012,16996320.0,1776.0,1380.49,1099.83,11161.98,4262.56,20840.38,2799.19,9570.0
35,Oct 03 2012,17015771.25,1775.25,1376.0,1104.53,11157.27,4251.51,20888.28,2818.84,9585.0
36,Oct 04 2012,17182882.5,1791.75,1377.74,1108.45,11260.97,4271.46,20907.95,2828.6,9590.0
37,Oct 05 2012,17106776.0,1784.0,1366.0,1101.71,11212.26,4311.31,21012.38,2811.94,9589.0
38,Oct 09 2012,17016208.0,1774.0,1375.62,1108.85,11154.56,4280.25,20937.28,2741.92,9592.0
39,Oct 10 2012,16893910.0,1761.25,1365.15,1099.37,11066.46,4280.01,20919.6,2728.54,9592.0
40,Oct 11 2012,16951442.5,1769.0,1366.76,1102.87,11104.01,4284.97,20999.05,2719.21,9582.5
41,Oct 12 2012,16921048.13,1766.75,1362.5,1098.21,11072.57,4311.39,21136.43,2720.14,9577.5
42,Oct 15 2012,16648240.0,1736.0,1341.99,1081.52,10885.93,4313.52,21148.25,2739.88,9590.0
43,Oct 16 2012,16740202.5,1746.5,1341.09,1084.68,10940.08,4329.08,21207.07,2778.38,9585.0
44,Oct 17 2012,16744926.0,1749.0,1332.98,1081.87,10939.12,4337.53,21416.64,2775.62,9574.0
45,Oct 18 2012,16711884.0,1743.0,1331.35,1080.43,10894.27,4356.97,21518.71,2744.17,9588.0
46,Oct 19 2012,16662172.5,1737.0,1332.98,1084.07,10862.85,4331.25,21551.76,2678.32,9592.5
47,Oct 22 2012,16585433.75,1726.75,1321.11,1076.96,10800.3,4341.38,21697.55,2694.56,9605.0
48,Oct 24 2012,16399465.0,1706.5,1315.83,1064.6,10662.21,4335.38,21763.78,2655.55,9610.0
49,Oct 25 2012,16477377.5,1715.5,1323.74,1062.82,10707.64,4339.15,21810.23,2657.66,9605.0
50,Oct 31 2012,16510995.0,1719.0,1326.59,1067.01,10721.75,4350.29,21641.82,2647.92,9605.0
51,Nov 01 2012,16510325.0,1716.25,1326.62,1063.32,10710.26,4335.36,21821.87,2687.52,9620.0
52,Nov 02 2012,16201275.0,1685.0,1311.8,1050.53,10516.93,4338.89,22111.33,2656.28,9615.0
53,Nov 05 2012,16195270.0,1683.5,1316.98,1053.93,10514.13,4302.94,22006.4,2672.91,9620.0
54,Nov 06 2012,16267420.0,1691.0,1320.94,1058.1,10561.31,4314.27,21944.43,2681.05,9620.0
55,Nov 07 2012,16474976.25,1715.25,1344.77,1072.87,10709.5,4350.42,22099.85,2612.69,9605.0
56,Nov 08 2012,16534710.0,1717.0,1349.1,1075.11,10719.06,4327.87,21566.91,2572.57,9630.0
57,Nov 09 2012,16721965.0,1738.25,1367.73,1092.59,10855.37,4333.64,21384.38,2584.1,9620.0
58,Nov 12 2012,16693105.0,1735.25,1365.16,1093.59,10809.04,4318.59,21430.3,2582.77,9620.0
59,Nov 13 2012,16615156.25,1726.25,1358.08,1086.31,10748.49,4332.08,21188.65,2561.86,9625.0
60,Nov 14 2012,16614658.13,1725.75,1355.82,1088.97,10743.14,4351.28,21441.99,2531.87,9625.0
61,Nov 19 2012,16664715.0,1730.5,1350.37,1087.44,10788.8,4313.44,21262.06,2595.83,9630.0
62,Nov 20 2012,16686764.25,1732.25,1353.06,1088.47,10796.42,4312.37,21228.28,2594.66,9633.0
63,Nov 21 2012,16611602.0,1724.0,1344.88,1081.93,10740.86,4317.28,21524.36,2600.48,9635.5
64,Nov 26 2012,16804800.0,1750.5,1350.17,1092.42,10897.74,4375.17,21861.81,2651.67,9600.0
65,Nov 27 2012,16764000.0,1746.25,1350.44,1089.5,10865.69,4337.51,21844.03,2641.42,9600.0
66,Nov 28 2012,16396800.0,1708.0,1323.06,1068.6,10636.23,4304.82,21708.98,2665.27,9600.0
67,Nov 29 2012,16560000.0,1725.0,1329.12,1075.64,10743.47,4319.09,21922.89,2680.03,9600.0
68,Nov 30 2012,16558381.0,1726.0,1327.08,1076.97,10747.28,4276.14,22030.39,2677.88,9593.5
69,Dec 03 2012,16503400.0,1720.0,1315.84,1068.56,10711.99,4302.44,21767.85,2671.84,9595.0
70,Dec 04 2012,16298400.0,1697.75,1297.33,1054.08,10569.51,4269.65,21799.97,2667.89,9600.0
71,Dec 05 2012,16262400.0,1694.0,1296.3,1052.66,10545.66,4286.84,22270.91,2637.89,9600.0
72,Dec 06 2012,16281742.5,1694.25,1304.62,1053.61,10552.13,4292.6,22249.81,2656.3,9610.0
73,Dec 07 2012,16368430.0,1701.5,1316.14,1062.08,10600.51,4290.8,22191.17,2640.54,9620.0
74,Dec 10 2012,16491375.0,1712.5,1324.85,1065.35,10694.73,4302.61,22276.72,2647.57,9630.0
75,Dec 11 2012,16475850.0,1710.0,1315.49,1061.85,10680.66,4317.92,22323.94,2682.07,9635.0
76,Dec 12 2012,16527487.5,1716.25,1316.14,1064.9,10729.65,4337.53,22503.35,2674.57,9630.0
77,Dec 13 2012,16309646.25,1692.75,1293.41,1049.08,10550.74,4320.19,22445.58,2654.01,9635.0
78,Dec 14 2012,16368812.5,1696.25,1293.96,1052.26,10587.14,4308.86,22605.98,2628.09,9637.5
79,Dec 17 2012,16347030.0,1695.75,1288.42,1046.86,10573.0,4315.86,22513.61,2664.26,9640.0
80,Dec 18 2012,16336089.0,1694.0,1282.07,1042.69,10557.69,4301.44,22494.73,2705.39,9643.5
81,Dec 19 2012,16067250.0,1665.0,1255.7,1023.39,10373.45,4275.86,22623.37,2690.99,9650.0
82,Dec 20 2012,15931451.25,1650.5,1246.88,1015.04,10282.94,4254.82,22659.78,2693.55,9652.5
83,Dec 21 2012,15949361.25,1651.5,1253.56,1020.61,10286.53,4250.21,22506.29,2664.67,9657.5
84,Dec 27 2012,15996268.75,1655.5,1252.03,1026.48,10323.7,4281.86,22619.78,2632.94,9662.5
85,Dec 28 2012,15974156.25,1657.5,1253.69,1026.03,10332.03,4316.69,22666.59,2606.36,9637.5
86,Jan 04 2013,15919680.0,1648.0,1263.32,1027.66,10267.53,4410.02,23331.09,2724.49,9660.0
87,Jan 07 2013,15905454.38,1645.25,1256.01,1022.94,10249.25,4392.38,23329.75,2724.22,9667.5
88,Jan 08 2013,16013520.0,1656.0,1267.41,1032.58,10307.11,4397.55,23111.19,2718.72,9670.0
89,Jan 09 2013,16013865.0,1657.75,1270.99,1035.54,10321.48,4362.93,23218.47,2727.65,9660.0
90,Jan 10 2013,16180500.0,1675.0,1267.64,1039.92,10425.87,4317.36,23354.31,2744.18,9660.0
91,Jan 11 2013,15970012.5,1657.5,1241.99,1027.94,10303.19,4305.91,23264.07,2748.26,9635.0
92,Jan 15 2013,16216825.0,1680.5,1258.99,1044.44,10441.95,4400.82,23381.51,2722.98,9650.0
93,Jan 16 2013,16184193.75,1676.25,1260.67,1048.02,10420.41,4410.96,23356.99,2734.73,9655.0
94,Jan 17 2013,16162912.5,1675.0,1253.93,1048.94,10411.8,4398.38,23339.76,2747.15,9649.5
95,Jan 18 2013,16260255.0,1688.5,1270.36,1064.43,10494.7,4465.48,23601.78,2743.24,9630.0
96,Jan 22 2013,16262610.0,1690.5,1272.34,1065.39,10514.57,4416.55,23658.99,2746.19,9620.0
97,Jan 23 2013,16268656.25,1690.25,1272.68,1066.98,10509.97,4418.73,23635.1,2762.17,9625.0
98,Jan 25 2013,16023150.0,1660.0,1231.91,1050.23,10326.03,4437.6,23580.43,2736.73,9652.5
99,Jan 28 2013,16030778.75,1656.5,1230.59,1054.66,10307.74,4416.94,23671.88,2742.43,9677.5
100,Jan 29 2013,16160902.5,1663.5,1234.23,1056.26,10354.12,4439.03,23655.17,2743.58,9677.5
101,Jan 30 2013,16384981.25,1677.5,1236.23,1062.21,10434.72,4452.98,23822.06,2738.71,9687.5
102,Jan 31 2013,16214665.0,1664.75,1226.43,1050.02,10352.75,4453.7,23729.53,2731.53,9697.5
103,Feb 01 2013,16247715.0,1669.0,1218.6,1060.05,10392.86,4481.63,23721.84,2763.96,9712.5
104,Feb 04 2013,16111053.0,1666.0,1228.75,1058.52,10383.84,4490.56,23685.01,2715.68,9670.5
105,Feb 05 2013,16191949.25,1673.5,1237.02,1068.1,10424.9,4479.44,23148.53,2754.99,9675.5
106,Feb 06 2013,16256967.5,1674.25,1236.7,1069.64,10433.42,4498.98,23256.93,2746.35,9710.0
107,Feb 07 2013,16167090.0,1668.0,1245.75,1062.25,10395.31,4503.15,23177.0,2746.5,9692.5
108,Feb 08 2013,16126972.75,1668.25,1246.78,1053.42,10397.37,4491.27,23215.16,2775.56,9667.0
109,Feb 14 2013,15899537.0,1646.0,1233.74,1060.16,10258.69,4588.67,23413.25,2771.43,9659.5
110,Feb 15 2013,15589651.38,1612.25,1207.63,1038.59,10048.35,4609.79,23444.56,2764.67,9669.5
111,Feb 19 2013,15599194.38,1607.75,1203.72,1041.09,10039.27,4602.06,23143.91,2782.86,9702.5
112,Feb 20 2013,15381445.5,1588.5,1188.11,1038.13,9908.43,4634.45,23307.41,2739.99,9683.0
113,Feb 21 2013,15300842.5,1577.0,1192.66,1033.76,9841.27,4632.4,22906.67,2711.51,9702.5
114,Feb 22 2013,15306238.5,1576.5,1197.77,1032.69,9829.63,4651.12,22782.44,2737.28,9709.0
115,Feb 25 2013,15394556.25,1586.25,1200.39,1049.84,9888.52,4696.11,22820.08,2700.97,9705.0
116,Feb 26 2013,15438983.5,1590.5,1216.63,1051.05,9908.02,4663.03,22519.69,2713.02,9707.0
117,Feb 27 2013,15537963.38,1604.25,1223.78,1060.03,9990.15,4716.41,22577.01,2741.26,9685.5
118,Feb 28 2013,15350469.75,1588.5,1215.05,1046.48,9882.53,4795.79,23020.27,2738.58,9663.5
119,Mar 01 2013,15312224.38,1582.25,1218.62,1054.1,9847.45,4811.61,22880.22,2747.75,9677.5
120,Mar 04 2013,15279670.5,1574.25,1210.08,1044.56,9799.86,4761.46,22537.81,2759.53,9706.0
121,Mar 05 2013,15311726.88,1579.75,1212.72,1044.81,9827.47,4751.7,22560.5,2799.25,9692.5
122,Mar 06 2013,15248125.0,1574.0,1210.77,1045.54,9787.29,4824.68,22777.84,2792.56,9687.5
123,Mar 07 2013,15309303.75,1579.5,1207.34,1049.61,9824.81,4848.3,22771.44,2799.49,9692.5
124,Mar 08 2013,15318457.88,1581.75,1218.47,1059.59,9830.1,4874.49,23091.95,2804.11,9684.5
125,Mar 11 2013,15311563.0,1579.0,1213.26,1059.7,9818.38,4854.31,23090.82,2811.86,9697.0
126,Mar 13 2013,15400627.13,1589.25,1227.27,1064.82,9875.28,4835.44,22556.65,2798.68,9690.5
127,Mar 14 2013,15388165.0,1586.0,1221.83,1053.65,9857.78,4786.37,22619.18,2807.3,9702.5
128,Mar 15 2013,15483529.75,1595.5,1221.11,1054.46,9913.64,4819.32,22533.11,2799.41,9704.5
129,Mar 18 2013,15574016.25,1603.75,1237.65,1061.49,9968.59,4802.83,22083.36,2792.3,9711.0
130,Mar 19 2013,15643604.0,1610.75,1249.95,1065.56,10011.94,4822.63,22041.86,2787.27,9712.0
131,Mar 21 2013,15706628.75,1613.75,1248.5,1063.11,10028.33,4802.67,22225.88,2774.85,9733.0
132,Mar 22 2013,15663504.38,1607.75,1237.02,1055.02,9987.66,4723.16,22115.3,2800.81,9742.5
133,Mar 25 2013,15567099.5,1599.25,1241.41,1053.32,9932.46,4799.66,22251.15,2789.45,9734.0
134,Mar 26 2013,15550937.0,1598.0,1242.71,1054.47,9925.18,4842.52,22311.08,2806.5,9731.5
135,Mar 27 2013,15588373.5,1603.0,1254.21,1060.64,9961.04,4928.1,22464.82,2809.98,9724.5
136,Mar 28 2013,15530994.38,1598.25,1244.65,1052.55,9932.0,4940.99,22299.63,2818.69,9717.5
137,Apr 02 2013,15418539.5,1583.5,1233.4,1046.7,9815.48,4957.25,22367.82,2820.62,9737.0
138,Apr 03 2013,15349088.25,1574.75,1225.68,1040.43,9765.02,4981.47,22337.49,2795.04,9747.0
139,Apr 05 2013,15288000.0,1568.0,1204.12,1021.4,9723.17,4926.07,21726.9,2771.75,9747.0
140,Apr 08 2013,15353887.5,1575.0,1209.96,1030.66,9770.2,4897.52,21718.05,2786.13,9748.5
141,Apr 09 2013,15330870.0,1577.25,1207.93,1031.19,9782.73,4899.59,21870.34,2804.67,9720.0
142,Apr 10 2013,15261750.0,1575.0,1203.67,1027.67,9755.39,4877.48,22034.56,2859.21,9690.0
143,Apr 11 2013,15185195.0,1565.0,1192.24,1016.63,9697.21,4924.26,22101.27,2859.07,9703.0
144,Apr 12 2013,14913543.75,1535.5,1172.36,999.15,9508.12,4937.21,22089.05,2856.48,9712.5
145,Apr 15 2013,13548240.0,1395.0,1066.19,911.08,8631.0,4894.59,21772.67,2797.47,9712.0
146,Apr 16 2013,13409460.0,1380.0,1051.03,902.46,8532.68,4945.25,21672.03,2838.41,9717.0
147,Apr 17 2013,13516320.0,1392.0,1067.32,913.72,8591.84,4998.65,21569.67,2781.98,9710.0
148,Apr 18 2013,13539584.38,1393.75,1065.4,911.42,8615.19,5012.64,21512.52,2741.95,9714.5
149,Apr 19 2013,13650918.75,1405.5,1074.42,921.22,8682.62,4998.46,22013.57,2780.46,9712.5
150,Apr 22 2013,13842578.75,1424.5,1093.21,934.47,8807.11,4996.92,22044.37,2810.07,9717.5
151,Apr 23 2013,13690688.0,1408.0,1081.83,921.13,8700.17,4975.33,21806.61,2835.37,9723.5
152,Apr 24 2013,13881448.75,1428.5,1099.23,935.71,8825.42,5011.61,22183.05,2834.12,9717.5
153,Apr 25 2013,14100818.0,1451.0,1115.64,939.77,8953.68,4994.52,22401.24,2848.66,9718.0
154,Apr 26 2013,14303715.75,1471.5,1129.58,949.88,9071.8,4978.51,22547.71,2840.55,9720.5
155,Apr 30 2013,14282352.5,1469.0,1114.23,943.85,9056.38,5034.07,22737.01,2887.44,9722.5
156,May 02 2013,14306087.25,1469.25,1123.88,947.2,9044.7,4994.05,22668.3,2911.14,9737.0
157,May 07 2013,14059051.63,1444.25,1103.75,933.61,8888.06,5042.79,23047.09,2952.88,9734.5
158,May 08 2013,14283640.0,1468.0,1114.36,943.11,9014.99,5089.34,23244.35,2968.24,9730.0
159,May 10 2013,13885551.0,1426.5,1099.68,929.04,8761.13,5105.94,23321.22,2981.02,9734.0
160,May 13 2013,13931928.13,1430.75,1102.06,932.48,8794.53,5054.63,22989.81,2982.09,9737.5
161,May 14 2013,13961140.63,1433.75,1104.71,939.73,8807.24,5081.94,22930.28,2996.05,9737.5
162,May 15 2013,13743975.0,1410.0,1096.25,926.08,8665.72,5089.88,23044.24,3002.62,9747.5
163,May 16 2013,13464750.0,1381.0,1069.13,902.14,8492.04,5078.68,23082.68,2999.34,9750.0
164,May 20 2013,13218973.13,1354.75,1053.75,890.05,8316.67,5214.98,23493.03,3020.97,9757.5
165,May 21 2013,13284321.88,1360.75,1057.1,898.69,8349.02,5188.76,23366.37,3026.45,9762.5
166,May 22 2013,13754706.75,1408.5,1093.85,936.28,8635.65,5208.0,23261.08,2999.13,9765.5
167,May 23 2013,13489555.75,1380.5,1069.99,916.42,8467.99,5121.4,22669.68,2991.45,9771.5
168,May 24 2013,13586218.13,1390.25,1075.17,918.32,8524.46,5155.09,22618.67,2991.02,9772.5
169,May 28 2013,13479376.25,1376.5,1070.75,915.5,8426.24,5176.23,22924.25,3011.94,9792.5
170,May 29 2013,13551956.25,1382.5,1066.17,914.59,8470.16,5200.69,22554.93,2994.82,9802.5
171,May 30 2013,13859367.5,1413.5,1082.77,928.96,8666.03,5129.65,22484.31,3011.83,9805.0
172,May 31 2013,13659127.5,1394.5,1076.0,919.79,8554.56,5068.63,22392.16,2981.76,9795.0
173,Jun 03 2013,13751512.5,1402.5,1076.4,916.85,8599.71,4971.35,22282.19,2990.79,9805.0
174,Jun 04 2013,13715100.0,1399.5,1070.65,915.1,8576.97,5021.61,22285.52,2973.69,9800.0
175,Jun 05 2013,13748670.0,1404.0,1072.9,912.22,8603.43,5001.22,22069.24,2937.14,9792.5
176,Jun 07 2013,13589730.0,1386.0,1048.37,891.98,8501.03,4865.32,21575.26,2990.87,9805.0
177,Jun 10 2013,13573140.63,1383.25,1048.35,890.95,8484.16,4777.36,21615.09,2990.49,9812.5
178,Jun 11 2013,13502006.25,1374.25,1035.26,881.07,8428.96,4609.95,21354.66,2959.84,9825.0
179,Jun 13 2013,13687262.5,1385.0,1041.39,883.23,8496.14,4607.66,20887.04,2962.9,9882.5
